City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description,Date
566,Durusu,41.3053,28.6767,75.38,84,2,5.99,TR,clear sky,2022-06-13 16:44:40
567,Honiara,-9.4333,159.95,76.39,86,100,5.32,SB,light rain,2022-06-13 16:44:40
568,Susanville,40.4163,-120.653,57.67,58,75,4.0,US,broken clouds,2022-06-13 16:44:40
569,Padang,-0.9492,100.3543,76.06,88,100,6.02,ID,light rain,2022-06-13 16:42:22
570,Tooele,40.5308,-112.2983,51.66,87,100,8.05,US,light rain,2022-06-13 16:44:41
571,Gubkinskiy,64.434,76.5026,64.27,66,88,2.04,RU,overcast clouds,2022-06-13 16:44:41
572,Bintulu,3.1667,113.0333,75.61,94,20,5.01,MY,few clouds,2022-06-13 16:44:41
573,Nchelenge,-9.3451,28.734,68.38,60,26,4.34,ZM,scattered clouds,2022-06-13 16:44:41
574,Egvekinot,66.3167,-179.1667,32.29,64,51,9.01,RU,broken clouds,2022-06-13 16:44:42
575,Melfi,40.9965,15.6514,81.16,32,0,9.73,IT,clear sky,2022-06-13 16:44:42
576,Miracema Do Tocantins,-9.5618,-48.3967,92.8,38,20,0.92,BR,few clouds,2022-06-13 16:44:42
577,Alexandria,31.2156,29.9553,79.34,65,0,12.66,EG,clear sky,2022-06-13 16:42:57
578,Bassar,9.25,0.7833,86.05,56,36,4.05,TG,scattered clouds,2022-06-13 16:44:43
579,Burnie,-41.0667,145.9167,43.95,84,33,7.99,AU,scattered clouds,2022-06-13 16:44:43
580,Reconquista,-29.15,-59.65,64.42,35,0,9.44,AR,clear sky,2022-06-13 16:44:43
581,Fort-Shevchenko,44.5086,50.263,77.72,60,99,20.87,KZ,overcast clouds,2022-06-13 16:44:43
582,Santa Helena,-2.2311,-45.3,92.43,42,23,3.89,BR,few clouds,2022-06-13 16:44:44
583,Zhanakorgan,43.9098,67.2495,85.05,17,81,8.32,KZ,broken clouds,2022-06-13 16:45:44
584,Buraydah,26.326,43.975,104.45,8,2,12.59,SA,clear sky,2022-06-13 16:45:14
585,Gondanglegi,-7.7479,112.0132,74.32,94,98,6.64,ID,light rain,2022-06-13 16:45:45
586,Valdepenas,38.7621,-3.3848,102.85,11,50,12.86,ES,scattered clouds,2022-06-13 16:45:45
587,Marystown,47.1666,-55.1483,53.73,78,100,11.16,CA,overcast clouds,2022-06-13 16:45:45
588,Chake Chake,-5.2459,39.7666,76.77,77,33,12.06,TZ,scattered clouds,2022-06-13 16:45:45
589,Ankazoabo,-22.2833,44.5167,66.58,56,0,6.64,MG,clear sky,2022-06-13 16:45:46
590,Buala,-8.145,159.5921,78.98,83,100,7.07,SB,light rain,2022-06-13 16:45:46
591,Semme,46.1963,1.5007,79.21,35,5,9.66,FR,clear sky,2022-06-13 16:45:46
592,San Lawrenz,36.0553,14.204,81.81,79,0,7.76,MT,clear sky,2022-06-13 16:45:47
593,Brigham City,41.5102,-112.0155,55.42,78,100,3.0,US,overcast clouds,2022-06-13 16:45:47
594,Impfondo,1.6381,18.0667,72.36,91,100,2.59,CG,overcast clouds,2022-06-13 16:45:47
595,Mana,5.6592,-53.7767,83.03,72,95,6.33,GF,overcast clouds,2022-06-13 16:45:48
596,Feijo,-8.1642,-70.3536,78.75,42,32,4.5,BR,scattered clouds,2022-06-13 16:45:48
597,Plaeng Yao,13.5847,101.284,85.15,99,94,6.85,TH,overcast clouds,2022-06-13 16:45:48
598,Dalen,52.6992,6.7556,65.93,63,93,11.99,NL,overcast clouds,2022-06-13 16:45:48
599,Banatski Karlovac,45.0472,21.0161,85.75,41,50,9.31,RS,scattered clouds,2022-06-13 16:45:49
600,Neiafu,-18.65,-173.9833,75.88,94,20,0.0,TO,few clouds,2022-06-13 16:45:49
601,Gizo,-8.103,156.8419,81.34,71,87,4.25,SB,overcast clouds,2022-06-13 16:45:49
602,Mchinji,-13.7984,32.8802,59.34,48,3,3.22,MW,clear sky,2022-06-13 16:45:50
603,Smiltene,57.4244,25.9016,66.54,68,82,3.11,LV,broken clouds,2022-06-13 16:45:50
604,Flin Flon,54.7682,-101.865,62.44,72,75,6.91,CA,broken clouds,2022-06-13 16:43:07
605,Iberia,29.9502,-91.7507,92.08,62,40,5.75,US,scattered clouds,2022-06-13 16:45:50
606,Mizan Teferi,6.9833,35.5833,61.56,96,85,2.1,ET,overcast clouds,2022-06-13 16:45:51
607,Ponnani,10.767,75.9252,79.92,85,82,6.04,IN,broken clouds,2022-06-13 16:45:51
608,Maragogi,-9.0122,-35.2225,80.42,72,5,6.31,BR,clear sky,2022-06-13 16:45:51
609,Zapolyarnyy,69.4154,30.8136,52.88,60,96,8.99,RU,overcast clouds,2022-06-13 16:45:51
610,Gunnedah,-30.9833,150.25,40.75,85,0,3.27,AU,clear sky,2022-06-13 16:45:52
611,Kaabong,3.4836,34.1492,68.07,58,15,7.18,UG,few clouds,2022-06-13 16:45:52
612,Haradok,55.4624,29.9816,69.91,69,56,5.64,BY,broken clouds,2022-06-13 16:45:53
613,Charters Towers,-20.1,146.2667,49.87,64,0,4.43,AU,clear sky,2022-06-13 16:45:53
614,Lavrentiya,65.5833,-171.0,36.55,67,93,9.98,RU,overcast clouds,2022-06-13 16:45:53
615,Moa,20.6569,-74.9403,86.86,69,76,11.41,CU,broken clouds,2022-06-13 16:45:53
616,Quirinopolis,-18.4483,-50.4517,75.88,16,39,6.71,BR,scattered clouds,2022-06-13 16:45:54
617,Abrau-Dyurso,44.69,37.59,81.86,59,23,7.52,RU,few clouds,2022-06-13 16:45:54
618,Camocim,-2.9022,-40.8411,83.03,74,25,7.7,BR,scattered clouds,2022-06-13 16:45:54
619,Vestmannaeyjar,63.4427,-20.2734,50.99,93,100,16.11,IS,drizzle,2022-06-13 16:45:55
620,Pacific Grove,36.6177,-121.9166,65.34,77,0,15.01,US,clear sky,2022-06-13 16:45:55
621,Ahipara,-35.1667,173.1667,57.09,71,39,15.88,NZ,scattered clouds,2022-06-13 16:45:55
622,Malakal,9.5334,31.6605,86.94,45,93,5.06,SS,light rain,2022-06-13 16:45:55
623,Nikolsk,53.7189,46.0712,60.82,73,23,1.61,RU,few clouds,2022-06-13 16:45:57
624,Aleksandrov Gay,50.147,48.5704,67.35,51,6,6.69,RU,clear sky,2022-06-13 16:45:58
625,Mumford,5.2618,-0.759,79.65,74,44,12.77,GH,scattered clouds,2022-06-13 16:45:58
626,Morristown,36.214,-83.2949,87.85,12,0,5.75,US,clear sky,2022-06-13 16:45:01
627,La Rioja,42.25,-2.5,87.58,39,0,5.06,ES,clear sky,2022-06-13 16:46:59
628,Taldan,53.6667,124.8,53.83,98,82,3.06,RU,broken clouds,2022-06-13 16:46:59
629,Tevaitoa,-16.7833,-151.5,79.38,70,18,21.74,PF,few clouds,2022-06-13 16:46:59
630,Magaria,12.9983,8.9099,102.85,19,93,9.24,NE,overcast clouds,2022-06-13 16:47:00
631,Raga,8.4596,25.678,72.91,86,77,10.65,SS,light rain,2022-06-13 16:47:00
632,Hobbs,32.7026,-103.136,93.2,25,0,18.41,US,clear sky,2022-06-13 16:47:00
633,Huaihua,27.5494,109.9592,67.33,97,99,2.64,CN,overcast clouds,2022-06-13 16:47:01
634,San Carlos,9.6612,-68.5827,82.58,67,93,4.05,VE,overcast clouds,2022-06-13 16:47:01
635,Kamaishi,39.2667,141.8833,51.98,84,45,7.85,JP,scattered clouds,2022-06-13 16:47:01
636,Manavalakurichi,8.1333,77.3,80.92,83,100,14.05,IN,overcast clouds,2022-06-13 16:47:01
637,Tete,-16.1564,33.5867,70.72,59,46,3.98,MZ,scattered clouds,2022-06-13 16:47:02
638,Koumac,-20.5667,164.2833,72.95,91,100,10.11,NC,overcast clouds,2022-06-13 16:47:02
639,Cabedelo,-6.9811,-34.8339,84.87,74,22,9.71,BR,few clouds,2022-06-13 16:47:02
640,Svetlogorsk,52.6333,29.7333,67.41,68,46,4.85,BY,scattered clouds,2022-06-13 16:47:03
641,Nishihara,26.1842,127.7558,80.65,97,75,19.57,JP,light intensity shower rain,2022-06-13 16:47:03
642,Mahibadhoo,3.7833,72.9667,83.28,76,94,7.81,MV,overcast clouds,2022-06-13 16:47:03
643,Magistralnyy,56.1725,107.4458,56.23,93,94,2.86,RU,overcast clouds,2022-06-13 16:42:05
644,Mae Hong Son,19.3003,97.9685,75.07,93,100,1.74,TH,overcast clouds,2022-06-13 16:47:04
645,Makushino,55.2103,67.2442,54.54,87,41,8.88,RU,scattered clouds,2022-06-13 16:47:04
646,Dunedin,-45.8742,170.5036,49.8,48,32,4.0,NZ,scattered clouds,2022-06-13 16:47:04
647,Omboue,-1.5746,9.2618,77.07,80,58,9.31,GA,broken clouds,2022-06-13 16:47:05
648,Khorinsk,52.1657,109.7726,57.27,58,70,1.39,RU,broken clouds,2022-06-13 16:47:06
649,Kaa-Khem,51.6833,94.7333,71.15,56,99,5.41,RU,overcast clouds,2022-06-13 16:47:06
650,Severnyy,50.677,36.5532,77.04,47,0,6.71,RU,clear sky,2022-06-13 16:47:06
651,Berbera,10.4396,45.0143,94.32,39,69,5.97,SO,broken clouds,2022-06-13 16:47:07
652,Katima Mulilo,-17.5,24.2667,61.63,31,6,2.62,NA,clear sky,2022-06-13 16:47:07
653,Hovd,48.0056,91.6419,73.04,38,85,3.31,MN,overcast clouds,2022-06-13 16:47:07
654,Teguise,29.0605,-13.564,73.62,73,20,10.36,ES,few clouds,2022-06-13 16:47:08
655,Bonavista,48.6499,-53.1147,45.95,75,65,9.04,CA,broken clouds,2022-06-13 16:47:08
656,Funadhoo,6.15,73.2667,83.25,76,28,10.89,MV,scattered clouds,2022-06-13 16:47:08
657,Aktash,50.3,87.7333,47.97,83,100,4.16,RU,overcast clouds,2022-06-13 16:47:09
658,Dakar,14.6937,-17.4441,86.88,69,75,9.22,SN,broken clouds,2022-06-13 16:47:09
659,Caravelas,-17.7125,-39.2481,72.37,83,100,12.48,BR,overcast clouds,2022-06-13 16:47:09
660,Mangan,27.5167,88.5333,75.76,93,98,0.27,IN,overcast clouds,2022-06-13 16:47:09
661,Comodoro Rivadavia,-45.8667,-67.5,60.66,41,0,14.97,AR,clear sky,2022-06-13 16:47:10
662,Virginia Beach,36.8529,-75.978,95.0,66,40,6.91,US,scattered clouds,2022-06-13 16:46:47
663,Umm Lajj,25.0213,37.2685,87.73,45,0,8.25,SA,clear sky,2022-06-13 16:47:10
664,Livenka,50.4491,38.2959,68.7,80,9,2.35,RU,clear sky,2022-06-13 16:47:10
665,Silver City,32.7701,-108.2803,89.56,23,0,13.0,US,clear sky,2022-06-13 16:47:11
666,Alegrete,-29.7831,-55.7919,58.95,56,0,5.97,BR,clear sky,2022-06-13 16:47:11
667,Imeni Poliny Osipenko,52.4201,136.4853,57.29,91,82,5.23,RU,broken clouds,2022-06-13 16:47:11
668,Kavaratti,10.5669,72.642,83.89,74,97,13.35,IN,overcast clouds,2022-06-13 16:47:12
669,Baruun-Urt,46.6806,113.2792,54.25,77,38,7.87,MN,scattered clouds,2022-06-13 16:47:12
670,Palafrugell,41.9174,3.1631,84.34,55,69,4.5,ES,broken clouds,2022-06-13 16:47:12
671,Wakkanai,45.4094,141.6739,49.86,90,11,7.31,JP,few clouds,2022-06-13 16:42:47
672,Bonfim,3.0833,-59.95,84.47,64,62,2.68,BR,broken clouds,2022-06-13 16:47:13
673,Riyadh,24.6877,46.7219,104.14,8,0,7.72,SA,clear sky,2022-06-13 16:46:52
674,Kudat,6.8837,116.8477,77.29,94,20,0.0,MY,few clouds,2022-06-13 16:48:13
675,Sheregesh,52.9209,87.9869,57.99,94,82,4.38,RU,light rain,2022-06-13 16:48:13
676,Port Hedland,-20.3167,118.5667,64.45,77,0,6.91,AU,clear sky,2022-06-13 16:48:13
677,Nouadhibou,20.931,-17.0347,73.38,68,0,25.32,MR,sand,2022-06-13 16:48:14
678,Riviere-Au-Renard,48.9957,-64.3971,59.29,74,99,15.32,CA,overcast clouds,2022-06-13 16:44:16
679,Rosetta,31.4044,30.4164,74.84,72,0,8.84,EG,clear sky,2022-06-13 16:48:14
680,Katherine,-14.4667,132.2667,59.32,41,8,8.05,AU,clear sky,2022-06-13 16:48:14
681,Guatire,10.4762,-66.5427,83.25,63,97,6.51,VE,overcast clouds,2022-06-13 16:48:15
682,Farrukhabad,27.4,79.5667,101.21,22,7,12.17,IN,clear sky,2022-06-13 16:48:15
683,Beidao,34.5686,105.8933,62.15,27,0,2.73,CN,clear sky,2022-06-13 16:48:15
684,Huarmey,-10.0681,-78.1522,67.95,71,72,8.03,PE,broken clouds,2022-06-13 16:48:16
685,Sao Joaquim,-28.2939,-49.9317,57.06,49,0,2.93,BR,clear sky,2022-06-13 16:46:52
